#Please see the below information and the technical report Lalti et al.2022 doi:https://doi.org/10.48550/arXiv.2203.04680 (submitted to JGR: space physics) for details about the content of the database.
#If you have further questions suggestions or comments please feel free to contact Ahmad Lalti: ahmadl@irfu.se or Andrew Dimmock: andrew.dimmock@irfu.se .
#
#Global Attributes:
#Project: SHARP (SHocks=structure AcceleRation dissiPation)
#Funding: Funded by the European Union’s Horizon 2020 research and innovation programme
#Generated_by: Swedish Institute of Space Physics (IRF) Uppsala Sweden
#Version: V1.0
#Generated_on: 08-Mar-2022
#PI_name: Yuri Khotyaintsev (yuri@irfu.se)
#Bow_shock_mission: Magnetospheric Multiscale (MMS)
#Bow_shock_mission_source: https://lasp.colorado.edu/mms/sdc/public/
#Solar_wind_mission: OMNI (ACE and Wind)
#Solar_wind_mission_source: https://omniweb.gsfc.nasa.gov
#Bow_shock_ID_method: Automated classification of plasma regions using 3D particle energy distributions: https://doi.org/10.1029/2021JA029620
#Rules_of_use: Acknoweldge database by citing paper Lalti et al. 2022 doi:https://doi.org/10.48550/arXiv.2203.04680 (submitted to JGR: space physics)
#Event_type: Terrestrial bow shocks measured by MMS
#Project_website: https://sharp.fmi.fi
#Bow_shock_model_normal: The thickness of the magnetosheath: Constraints on the polytropic index by Farris et al. 1991: https://doi.org/10.1029/91GL02090
#Software_routines: Database generated using open source IRFU MATLAB package: https://github.com/irfu/irfu-matlab
#Units: B [nT] N [cm^-3] V[km/s] T[eV] R [km] Pressure [nPa]
#Co_ordinates: All vectors in the Geocentric Solar Ecliptic System (GSE)
#Time_format: epoch: seconds since the epoch 1 Jan 1970 default used by the ISDAT system.
#
#Field descriptions:
#direction: Flag indicating if the shock is inbound (1) or outbound (-1)
#time: Date and time interval of the shock crossing in epoch time
#burst_start - burst_end: Burst mode interval [start stop] in epoch time. When burst is unavailable [0 0]
#Bx_us - By_us - Bz_us: Upstream GSE magnetic field vector in nT [x y z]
#B_us_abs: Upstream GSE magnetic field magnitude in nT |B|
#sB_us_abs: standard deviation on the magnitude of the upstream magnetic field
#Delta_theta_B: The maximum rotation of the upstream mangetic field vector in the OMNI interval used
#Ni_us: Upstream ion number density in cubic cm
#Ti_us: Upstream ion temperature in eV
#Vx_us - Vy_us - Vz_us: Upstream GSE solar wind velocity vector [x y z] in km/s
#beta_i_us: Upstream ion plasma beta
#Pdyn_us: Upstream dynamic pressure
#thBn: Shock geometry: Angle between the shock normal and upstream magnetic field in degrees
#sthBn: Standard deviation of thBn based on variation in upstream B in the OMNI interval used
#normal_x - normal_y - normal_z: Shock surface normal (in GSE) according to the model by Farris et al. 1991
#MA: Shock Alfvenic Mach number (assuming shock speed = 0) MA=us_V.normal/us_VA where us_VA is the upstream alfven speed
#sMA: Standard deviation of MA based on variation in upstream B in the OMNI interval used
#Mf: Shock fast mode Mach number (assuming shock speed = 0) Mf=us_V.normal/us_Vf, where us_Vf is the upstream fast mode speed. The electron temperature was taken constant for all shocks at Te = 140000 (k).
#sMf: Standard deviation of Mf based on variation in upstream B in the OMNI interval used
#B_jump: Magnetic field compression ratio
#Ni_jump: Ion density compression ratio
#Te_jump: Electron temperature ratio
#pos_x - pos_y - pos_z: The location of the spacecraft (in GSE and in km) when it observed the shock (MMS1)
#sc_sep_min - sc_sep_max - sc_sep_mean: MMS Spacecraft separation [min max mean] in km
#TQF: Tetrahedron quality factor
#
#Fill value = -1e30
#
#time,direction,burst_start,burst_end,Bx_us,By_us,Bz_us,B_us_abs,sB_us_abs,Delta_theta_B,Ni_us,Ti_us,Vx_us,Vy_us,Vz_us,beta_i_us,Pdyn_us,thBn,sthBn,normal_x,normal_y,normal_z,MA,sMA,Mf,sMf,B_jump,Ni_jump,Te_jump,pos_x,pos_y,pos_z,sc_sep_min,sc_sep_max,sc_sep_mean,TQF
1449383818.16668,-1,0,0,0.672857142857143,2.71714285714286,-5.43857142857143,6.24721532622147,2.19014096482263,24.3904562137245,5.95,19.1779505765701,-479.175,-18.55,-0.3375,1.17732526496284,2.73375,82.9763884728589,3.82862015196028,0.997064012990269,-0.0618898797358988,-0.045088765629782,8.53167515521384,5.57402007207066,4.82541067502167,0.499058319022648,2.95330294651669,2.45051050186157,2.21107053756714,76162.2,-4462.11,-6243.42,10.8,15.9,13.5,0.8932
1449384254.67032,1,0,0,1.734,1.726,-6.078,6.80234418870569,0.467610400965457,29.6812425147053,5.78166666666667,17.535928495135,-485.033333333333,-21,8.21666666666667,0.882297123640526,2.725,73.1173898526885,11.9468733589694,0.997244646654609,-0.0587870759586326,-0.0452459326233733,7.82473637314556,0.55670996419706,4.87749418913629,0.125820696326319,2.43074772279512,1.98334276676178,1.87464737892151,76153.37,-4030.95,-6262.47,10.7,15.9,13.5,0.89415
1449384497.67235,-1,0,0,2.542,0.671,-5.685,6.53298925494264,0.5569274786261,22.3129902440288,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,63.9099049398898,10.8323260914335,0.99733719738721,-0.0571313126429732,-0.045326899557733,-1e+30,-1e+30,-1e+30,-1e+30,2.36219673802506,1.99520289897919,1.85028171539307,76143.08,-3800.7,-6272.16,10.7,15.9,13.5,0.89475
1449384862.1754,1,0,0,3.786,-1.433,-5.54,6.99786804259868,0.777940913477572,29.0549630663232,5.72666666666667,18.2314334627227,-487.983333333333,-20.1833333333333,22.1166666666667,0.858502328805955,2.74,53.2376525346814,6.33651889665613,0.997470852147374,-0.054644791122148,-0.0454515777460967,7.62969315026003,0.932054174223187,4.99818321081542,0.198675457246285,2.61547663033132,2.64728999137878,2.21966099739075,76120.37,-3454.96,-6286.1,10.6,15.9,13.4,0.89595
1449385096.17736,-1,0,0,4.288,-2.58,-5.531,7.48826916250196,0.456915929444579,11.8021055861238,5.63375,18.4006671163246,-485.25,-16.125,22.075,0.744420801688619,2.66375,51.27585365342,3.56567655101809,0.99755656993209,-0.0529851221181486,-0.0455353337469827,7.03654584792456,0.442180317530056,4.84636786161398,0.118666192611053,2.58183039663803,2.16059565544128,1.78392696380615,76100.37,-3224.24,-6294.99,10.6,15.9,13.4,0.8969
1449385141.17773,1,0,0,4.208,-2.764,-5.639,7.57546975329308,0.346679514091501,5.53038049981286,5.54625,18.0266425377478,-483.5875,-14.8625,20.7125,0.701528639018336,2.6025,52.5181616521729,1.41055846211791,0.997577588249036,-0.0525700409849875,-0.0455559679303654,6.87799369013358,0.31427513144474,4.79777696134347,0.0924141794251651,2.594163660498,2.06195998191833,1.76140940189362,76094.76,-3166.53,-6297.17,10.6,15.9,13.4,0.8971
1449385255.22985,-1,0,0,4.288,-2.659,-5.654,7.61464918208548,0.350757646253673,13.6340816315254,5.52125,17.6718130690124,-482.6125,-14.725,19.325,0.677593101381943,2.58,51.921327547775,2.27242759772142,0.997608746746799,-0.0519466486323636,-0.0455887498199489,6.81296486382975,0.317575031606407,4.80337003930087,0.0951001287173638,2.62769325670062,2.03426146507263,1.78595495223999,76085.89,-3079.95,-6300.39,10.5,15.8,13.4,0.8977
1449385415.75065,1,0,0,4.445,-2.518,-5.614,7.63865207305417,0.346545662896642,12.2636430386782,5.43875,16.5246844368222,-483.3375,-16.4875,17.375,0.620224712441009,2.55,50.5933976841837,2.35801748297463,0.997670073364321,-0.050700685818813,-0.0456493720737972,6.74893986823757,0.313154097963498,4.87944157125963,0.100220573680336,2.62439652093549,2.14701628684998,1.87215518951416,76066.51,-2906.73,-6306.69,10.5,15.8,13.4,0.89835
1449386711.00194,-1,0,0,1.75,2.595,-4.48,5.73550977593496,0.650553277478737,49.6770899469629,6.492,18.3631924883009,-492.08,-25.85,19.64,1.45926075488094,3.16,70.2718567604337,18.6644643494967,0.998065119099034,-0.041737510100962,-0.0460868559179562,9.99912414284031,1.20403711617797,5.28219410299091,0.155210969712802,3.77044583372193,2.66098785400391,2.93214106559753,75863.4,-1663.06,-6346.49,10.5,15.7,13.4,0.9057
1449386810.69168,1,0,0,1.405,2.713,-4.331,5.62003308304308,0.581337677259485,45.8759586617034,6.535,18.4031338279709,-490.82,-25.5,19.29,1.53323909921638,3.163,73.6668344297912,19.7901307675796,0.998089728435763,-0.0411087163814102,-0.0461190571076345,10.2126612794364,1.10091072019539,5.27857603611347,0.138516980220598,3.76715514042191,2.6738715171814,2.95745658874512,75845.01,-1576.18,-6348.91,10.5,15.7,13.4,0.9063
1449388136.10829,-1,0,0,-0.195,2.709,-4.423,5.43603289424191,0.687908563626767,36.4233291470269,6.83,21.5509681126332,-474.7,-12.76,14.72,2.00573516885988,3.084,89.1714504854456,15.6621470419528,0.998407400315659,-0.0318565531337819,-0.046559886354691,10.4523655582166,1.22634624648019,4.88949261188572,0.136925661870338,2.53042924119814,2.55974721908569,2.16704392433167,75511.73,-300.78,-6379.08,10.5,15.6,13.4,0.91675
1449388241.70365,1,0,0,0.329,2.736,-4.465,5.42721338682092,0.736428961582588,23.2245231704837,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,85.0611918345685,13.7673218321852,0.998432134819587,-0.0310095997229638,-0.046601254109981,-1e+30,-1e+30,-1e+30,-1e+30,2.5695737217625,2.53735327720642,2.11804151535034,75475.51,-184.77,-6381.32,10.5,15.6,13.4,0.9175
1449388705.20753,-1,0,0,1.028,2.725,-4.678,5.8002906112609,0.857851855197175,29.8507688949119,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,77.7487848065773,16.6047172376827,0.998518890508649,-0.0278311423102575,-0.0467488268845652,-1e+30,-1e+30,-1e+30,-1e+30,1.90465774894879,1.54346334934235,1.60316729545593,75330.85,250.28,-6388.96,10.6,15.5,13.4,0.9217
1449389162.12595,-1,0,0,0.147,3.468,-4.468,5.99363443064942,0.54816493030412,45.4466655126482,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,87.2478927394666,19.5821045067577,0.998600609479803,-0.0244258867497818,-0.0469062767980268,-1e+30,-1e+30,-1e+30,-1e+30,2.70572586277523,2.27171087265015,1.75610589981079,75161.12,714.32,-6395.81,10.7,15.5,13.4,0.9259
1449389684.11072,1,0,0,-2.467,2.866,-3.816,5.6306253208133,0.463091659532943,29.9364051177371,6.11888888888889,16.8740598517138,-468.844444444444,-29.7333333333333,-1.57777777777778,1.31138178751717,2.71666666666667,64.1353265562106,16.0274456339126,0.998674983182804,-0.0207866740524495,-0.0470764500218868,9.41659265697188,0.769025864572697,5.18745113552945,0.11628754814171,3.34335251630999,3.14189553260803,1.87840664386749,74963.27,1207.22,-6401.58,10.7,15.4,13.4,0.93085
1449389834.71698,-1,0,0,-2.687,2.823,-4.072,5.85630951565217,0.354430461573185,25.4728546242673,5.81875,16.1360427066995,-470.375,-29.425,-3.5,1.10237395251932,2.59875,63.1330389033712,15.6625714197529,0.998694493985403,-0.019715604585103,-0.0471232704625174,8.85690895405044,0.548888277950847,5.18200907778155,0.0963057650810227,2.8484324879164,2.97559571266174,1.98803186416626,74901.63,1352.15,-6402.98,10.8,15.4,13.4,0.93235
1449389971.0083,1,0,0,-2.678,3.043,-3.907,5.86291238664578,0.314109581932176,23.3581677401855,6.0825,16.4305292992667,-475.6125,-26.6375,-0.3,1.17073099624429,2.765,63.1024417267495,15.5942266198298,0.99871278508504,-0.0186392254836344,-0.0471736386242651,9.15078190000011,0.508631535984065,5.24947304272568,0.0825008293971512,3.17161246334124,2.93593955039978,2.4442834854126,74838.41,1497.06,-6404.24,10.8,15.4,13.4,0.9338
1449462731.4779,-1,0,0,-7.473,5.342,-0.344,9.34995741681471,0.141052802373358,18.7915118218871,6.32555555555556,28.771964012684,-558.866666666667,63.7111111111111,33.9777777777778,0.838299429450477,4.02,29.036291263413,9.61599372636096,0.991890819120095,-0.119688042353564,-0.0427478123748751,6.94816498532964,0.104935645257968,5.12682890228155,0.0251569304279074,2.54000571605264,2.8858437538147,2.47265672683716,74327.83,-12281.96,-5837.08,11.2,16,14.5,0.9174
1449462867.29513,1,0,0,-7.155,5.807,-0.723,9.34949814177447,0.141399736585227,12.4938993774914,6.3,28.8232945944821,-560.711111111111,62.4888888888889,36.0555555555556,0.836484358398903,4.03,32.9450376082183,6.48063038044424,0.991990086350373,-0.11884529455469,-0.0427956136162085,6.95632402027306,0.105299009338788,5.04696338193381,0.0261835979167362,2.79802689460113,3.16070532798767,2.50449275970459,74385.82,-12173.86,-5846.78,11.2,16,14.4,0.91635
1449464051.51664,-1,0,0,-1e+30,-1e+30,-1e+30,10.2242422159641,0.0802634324942659,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,0.992940869677319,-0.11044303654398,-0.0432523410163548,-1e+30,-1e+30,-1e+30,-1e+30,2.50634672509518,2.58924460411072,2.24335765838623,74911.81,-11084.36,-5939.45,11.1,16,14.2,0.9084
1449464268.49709,1,0,0,-1e+30,-1e+30,-1e+30,10.2242422159641,0.0802634324942659,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,0.993098996970796,-0.108980497525817,-0.0433316671110759,-1e+30,-1e+30,-1e+30,-1e+30,2.31962662515901,2.5158908367157,2.52189803123474,74993.81,-10892.19,-5954.87,11.1,16,14.2,0.90705
1449464715.43321,-1,0,0,-6.25714285714286,7.30285714285714,-1.15,10.1086370839537,0.665243581255386,28.5590794015652,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,44.2381284619626,4.31837305135799,0.993429772956538,-0.105853319179149,-0.0435012760994242,-1e+30,-1e+30,-1e+30,-1e+30,2.61161778530467,2.65371942520142,2.95537948608398,75159.48,-10478.96,-5987.1,11,16,14.1,0.90435
1449464776.0226,1,0,0,-6.3675,7.3125,-1.09875,10.1319602225648,0.619418666044525,28.7594726751952,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,43.7495176834922,4.51870215702543,0.993473199821725,-0.105436077735636,-0.0435228072130971,-1e+30,-1e+30,-1e+30,-1e+30,2.62033357104098,2.53231000900269,2.94356679916382,75180.54,-10423.72,-5991.32,11,16,14.1,0.90395
1449464807.52285,-1,0,0,-6.3675,7.3125,-1.09875,10.1319602225648,0.619418666044525,28.7594726751952,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,43.7612653348094,4.51838205617298,0.993494371558541,-0.105230542143513,-0.043536957653027,-1e+30,-1e+30,-1e+30,-1e+30,2.72217266028268,2.50714206695557,2.91075897216797,75190.97,-10396.08,-5993.42,11,16,14.1,0.90375
1449465289.02681,1,0,0,-4.882,7.481,3.799,10.2023771083358,0.390585513906502,29.1797808512644,5.6525,22.2958633258129,-577.1375,56.8,15.075,0.4875423807136,3.8075,53.454749103308,9.24047935686195,0.993833638787195,-0.10190154210306,-0.04371240249657,6.1968348944354,0.250338595100999,4.77931445763601,0.100764339338887,2.64307500104284,3.15518689155579,2.74185347557068,75349.7,-9952.84,-6026.36,11,16,14,0.90115
1449465588.49388,-1,0,0,-4.044,7.759,3.974,9.91678555034968,0.374335482890498,24.6904258664315,6.093,22.2613638320979,-582.6,56.41,12.39,0.555381431994791,4.182,58.8664363085761,4.33805290222496,0.994039194895505,-0.0998273363010185,-0.0438244445320028,6.6792563817742,0.252380713868654,4.92304750864245,0.0937454523864691,2.75298960221768,2.76145911216736,2.89623379707336,75441.02,-9674.77,-6046.31,11,16,14,0.89965
1449469415.56071,1,0,0,-7.691,1.878,3.333,9.02600145150894,0.775870691802703,37.3382697886111,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,22.2420848673023,15.365032030887,0.996279485569309,-0.0733886409239408,-0.0451806819015697,-1e+30,-1e+30,-1e+30,-1e+30,3.09949084455395,2.5080840587616,2.46209311485291,76076.12,-6055.49,-6258.33,10.9,15.9,13.5,0.89195
1449469636.06252,-1,0,0,-6.535,2.98,3.919,8.81410757012714,0.92749827327029,26.6299396413678,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,32.4679307351818,18.9529944206635,0.996381598509564,-0.0719437270376479,-0.0452527379443276,-1e+30,-1e+30,-1e+30,-1e+30,2.67536897973226,2.24149656295776,2.46975755691528,76082.32,-5854.86,-6267.58,10.9,15.9,13.5,0.8921
1449474047.37612,1,0,0,-8.19777777777778,2.93444444444444,-3.82444444444444,9.82273021126503,0.338053392659877,35.1425260443572,11.3711111111111,21.421091495632,-533.277777777778,90.2555555555555,66.6888888888889,1.01655368987704,6.76777777777778,31.3173742663838,12.9741104730908,0.998052789288923,-0.04133176453453,-0.0467152548217663,8.48458208674697,0.30769757985805,5.70205564713227,0.0472871170015705,2.86109327277978,3.08319520950317,2.70083093643188,75524.9,-1600.51,-6404.33,10.5,15.6,13.3,0.91615
1449474266.60062,-1,0,0,-7.49888888888889,2.51777777777778,-5.16888888888889,9.69952672926537,0.376518766862955,26.3956920722647,11.8133333333333,20.6526455893876,-534,93.8666666666667,73.6666666666667,1.04423276544419,7.08,39.002658283502,12.6527533999976,0.998109742411332,-0.0398530365946917,-0.0467833044767756,8.77558903881995,0.356707367632182,5.66394472789943,0.059088084964532,3.01697364402972,3.14603352546692,2.67599010467529,75465.34,-1396.6,-6408.05,10.5,15.6,13.3,0.9183
1449475252.10874,1,0,0,-7.025,6.114,0.49,10.1474938976253,0.94459726730327,48.6646962249515,11.954,23.4325800650891,-545.9,89.7,76.54,1.09538305194941,7.474,39.0998723776407,8.60265238012969,0.998350069196162,-0.0328473141410889,-0.0470976994102213,8.61562891551889,0.772803763121099,5.50175869358155,0.139305597614289,2.49099792250294,2.49473810195923,2.44615697860718,75143.61,-434.62,-6422.08,10.6,15.5,13.4,0.9273
1449476834.88225,-1,0,0,-6.093,9.228,4.056,11.9644644769605,0.308256349939251,15.2309324265891,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,56.6476714311563,3.06082111956976,0.998636262722398,-0.0214414976814223,-0.0476012284822563,-1e+30,-1e+30,-1e+30,-1e+30,3.00655269812635,2.68255233764648,2.62475943565369,74484.22,1111.13,-6432.33,10.9,15.2,13.4,0.94325
1449476971.80917,1,0,0,-5.955,9.271,3.381,11.7271668801677,0.588771757981423,18.1711113898088,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,56.8850266840672,2.90112026393373,0.998656726040698,-0.0203531362858157,-0.047649694406212,-1e+30,-1e+30,-1e+30,-1e+30,2.85701513391583,2.827392578125,2.60693550109863,74412.85,1256.9,-6432.5,11,15.2,13.4,0.94475
1449477160.12449,-1,0,0,-6.173,9.347,2.675,11.5902870592807,0.522042871237964,13.0171492659177,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,55.8161655153293,2.41974068472883,0.998679881182023,-0.019048088547755,-0.0477039332229286,-1e+30,-1e+30,-1e+30,-1e+30,2.59991677996537,2.80389499664307,2.54790353775024,74325.1,1431.79,-6432.52,11,15.2,13.4,0.9466
1449477497.62727,1,0,0,-6.356,9.202,3.312,11.6977304857992,0.157767344894627,6.97401788491671,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,55.1843402905465,1.90135822208859,0.998717814941503,-0.0166403163259816,-0.0478103126013746,-1e+30,-1e+30,-1e+30,-1e+30,2.32761493335485,2.25690722465515,2.70808362960815,74158.26,1752.32,-6432.05,11.1,15.2,13.5,0.9499
1449477551.62772,-1,0,0,-6.311,9.291,3.15,11.7042048560973,0.144640114719273,6.11051089885884,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,55.5180602665795,2.14476460633016,0.998724111340929,-0.0162014927404039,-0.0478294998850465,-1e+30,-1e+30,-1e+30,-1e+30,2.1555601729388,2.12972211837769,2.45881175994873,74127.09,1810.58,-6431.89,11.1,15.1,13.5,0.9505
1449477596.62809,1,0,0,-6.311,9.291,3.15,11.7042048560973,0.144640114719273,6.11051089885884,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,55.5297763731763,2.14482813467656,0.998727297418491,-0.0159856142030306,-0.0478356094317668,-1e+30,-1e+30,-1e+30,-1e+30,2.1555601729388,2.1269211769104,2.51459288597107,74111.41,1839.71,-6431.8,11.1,15.1,13.5,0.9511
1449477718.1291,-1,0,0,-5.921,9.549,2.958,11.6889969308955,0.14761341972937,11.5838760326563,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,57.7526318702905,5.28500858374626,0.998739116540944,-0.0151056343554288,-0.0478748044563645,-1e+30,-1e+30,-1e+30,-1e+30,2.22355509850058,2.29289221763611,2.67409348487854,74048.05,1956.21,-6431.39,11.2,15.1,13.5,0.95225
1449478041.19679,1,0,0,-6.141,9.185,2.227,11.3807409986987,0.167080554553757,13.7734154383361,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,55.6676662414036,7.1700313521539,0.998767828372206,-0.0126812538280795,-0.0479792747966876,-1e+30,-1e+30,-1e+30,-1e+30,2.3302019110157,2.35253953933716,1.89539539813995,73868.5,2276.46,-6429.81,11.3,15.1,13.5,0.9552
1449479468.64356,1,0,0,-8.12,7.76333333333333,-1.39833333333333,11.4189461103858,0.101309790862625,12.8155140686427,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,44.6189563852606,4.42249604709782,0.998824915283083,-0.00196875242973954,-0.0484242978639051,-1e+30,-1e+30,-1e+30,-1e+30,3.16758584655146,3.19313287734985,2.67190146446228,72993.13,3670.87,-6414.83,11.8,14.8,13.7,0.9682
1449481277.65853,-1,0,0,-7.94,2.097,-2.45,9.2463515897231,0.747404605005436,38.147629660184,12.0655555555556,24.4604728112643,-544.233333333333,133.911111111111,86.6,1.39002182165306,7.79666666666667,24.710743264367,14.990035926005,0.998730111958383,0.0118031011305148,-0.0489780590805549,9.40721965384898,0.840659325213432,5.74603207066269,0.0569515631386623,2.85211535814738,3.6048572063446,3.38275146484375,71684.76,5403.45,-6377.16,12.6,14.6,13.9,0.98005
1449482857.17162,-1,0,0,-0.419,0.576,-1.381,5.87777021669162,3.12170844958208,174.749826837578,11.787,30.4425997098457,-575.46,141.94,82.02,4.18225073839937,8.51,77.5120201666808,36.6799938440956,0.998477904781346,0.0243933378700272,-0.0494655307361748,15.4026619498622,12.5282033881412,5.42505882460601,0.342020306505934,2.26138807170806,2.6398241519928,2.02536702156067,70325.44,6919.48,-6325.67,13.4,15.2,14.2,0.984
1449483082.56727,1,0,0,1.024,-2.164,-0.646,5.60103627356671,2.9799016878246,141.1949790332,11.647,33.2325647614644,-581.31,156.73,59.18,4.9681124624891,8.607,66.2688579842731,26.1852013405941,0.998431892121072,0.0260888325752613,-0.0495290784327364,16.1808572051928,12.2016977564231,5.33264575189851,0.280896628783181,2.51691723203093,2.59514904022217,2.62665057182312,70131.28,7118.42,-6317.55,13.4,15.2,14.2,0.984
1449484074.58364,-1,0,0,-6.81285714285714,-1.27714285714286,8.59428571428571,11.1252936523361,0.146394469974493,14.9601084428405,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,48.8026025435956,5.04072200109488,0.99817189944622,0.0342027661184004,-0.0498300104934202,-1e+30,-1e+30,-1e+30,-1e+30,2.06587212942549,2.0459508895874,1.73594987392426,69169.11,8051.58,-6275.02,13.6,15.6,14.4,0.98225
1449484094.68187,1,0,0,-6.88875,-1.27625,8.555,11.1334467342847,0.137482735939182,14.6810577088919,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,-1e+30,48.3656987343401,4.8393100841654,0.998163134079541,0.034447511810986,-0.0498370012595169,-1e+30,-1e+30,-1e+30,-1e+30,2.14225941700479,2.06028270721436,1.75628697872162,69138.74,8079.73,-6273.63,13.6,15.7,14.4,0.98225
1449711155.67527,-1,0,0,-0.24,2.925,4.785,5.81865282079541,1.44445274183285,49.2929286983727,10.313,7.2082958657853,-466.33,9.78,2.36,0.884143961721746,4.489,79.1161207660235,11.2130164377604,0.975257532248443,-0.217488475827942,-0.039642258698467,11.5638355885428,4.83296447294913,6.63026464329457,0.500704073841726,0.632715350379955,3.39725494384766,1.41306591033936,65375.5,-23384.19,-4946.58,14.7,20.1,16.9,0.94515
1449711221.63644,1,1449711474.59549,1449711513.58821,-0.667,2.717,3.635,5.88789212549767,1.48691190746403,121.551966705905,10.309,7.32713750880354,-466.11,9.79,4.19,0.877367304730021,4.484,72.4338841914607,12.1262726833319,0.975364719372807,-0.217001678126981,-0.0396728609112077,11.4232701037355,4.89017242919305,6.62180983442132,0.501542776991322,4.0481703779419,3.80994582176208,2.81773257255554,65448.19,-23343.19,-4954.5,14.7,20.1,16.9,0.94535
1449723493.23606,1,0,0,-0.593,2.912,9.375,9.90591270506206,0.231549082125992,13.0492842292041,10.431,9.87671343174139,-481.4,5.05,-10.61,0.42276561675531,4.838,81.9636573598972,4.30029962183284,0.990928637568399,-0.126772513213045,-0.0446000576287193,7.1330090144229,0.162370394898258,5.19801431038162,0.0637105845586238,3.48285503393969,3.84762644767761,4.5234956741333,74864.04,-13372.13,-6146.95,10.7,16,14.1,0.8867
1449723765.63561,-1,0,0,-1.506,3.943,8.859,9.90311188189089,0.224635642643936,10.8312752624525,10.405,9.63022323111099,-479.72,2.5,-9.74,0.411419925623656,4.792,75.9571018023998,5.3991991420427,0.99116065785482,-0.124913155841558,-0.0446906457606389,7.0985998797861,0.156401782749963,5.22330954524458,0.0627468900631415,3.60090580457683,3.93741369247437,4.48420381546021,74954.94,-13125.79,-6163.81,10.7,16,14.1,0.8852
1449725140.24984,1,0,0,1.851,-1.441,9.919,10.2618930723072,0.227890257540393,12.4806807796739,10.265,9.55582548439225,-481.15,7.4625,-5.475,0.375078738787656,4.7575,81.2230251355211,2.7506262315228,0.99228882652743,-0.115433308065387,-0.0451446136089033,6.84278341137066,0.153088695260654,5.11598943053383,0.0633441868889006,4.29243590640424,3.63984751701355,5.45528507232666,75343.62,-11853.84,-6243.72,10.6,15.9,13.9,0.87885
1449726408.01736,-1,0,0,-2.571,7.745,1.318,8.92570565203873,0.279122858580411,46.1264947316512,10.93,11.6272471279468,-480.03,-3.07,9.67,0.642335902824642,5.038,65.4023172860843,3.8430671746616,0.993236640114458,-0.106799682442067,-0.0455500226609922,8.09832132294506,0.256743337506699,5.46690336797232,0.0733894291677479,2.11509339214125,2.01918268203735,2.36710548400879,75587.7,-10675.06,-6307.43,10.7,15.9,13.7,0.87565
1449726436.26071,1,0,0,-2.647,8.149,0.464,8.9349271346433,0.295629457663919,43.9224681867023,11.138,11.765581178804,-480.06,-2.82,11.7,0.660980765339513,5.136,65.7888999007642,3.35177861291183,0.993258177964258,-0.10659480927884,-0.0455602737253633,8.16931720074238,0.272347984525717,5.47055471272725,0.0764445149270944,2.11568696847059,1.9977890253067,2.38076686859131,75592.22,-10646.81,-6308.84,10.7,15.9,13.7,0.8756
1449726989.76537,-1,0,0,-2.883,7.932,-3.487,9.23446667478465,0.505310940897634,17.5339778399445,9.483,13.1128236783411,-481.76,6.42,19.43,0.58717639602656,4.409,67.3176961968384,1.88861877747221,0.993640382627998,-0.102895330169078,-0.0457311823626013,7.34223088033841,0.412568169819319,5.1055157749604,0.129376435785173,3.49082873161979,3.51097869873047,3.43325567245483,75663.37,-10136.81,-6333.33,10.7,15.9,13.6,0.875
